wavenumber,intensity
2479.2900,383.0000
2480.9300,372.0000
2482.5700,372.0000
2484.2100,383.0000
2485.8400,397.0000
2487.4800,401.0000
2489.1200,389.0000
2490.7500,388.0000
2492.3900,389.0000
2494.0200,391.0000
2495.6600,398.0000
2497.2900,385.0000
2498.9200,373.0000
2500.5500,372.0000
2502.1800,374.0000
2503.8100,374.0000
2505.4400,377.0000
2507.0700,375.0000
2508.6900,363.0000
2510.3200,361.0000
2511.9400,364.0000
2513.5700,365.0000
2515.1900,373.0000
2516.8100,369.0000
2518.4300,356.0000
2520.0500,362.0000
2521.6700,381.0000
2523.2900,390.0000
2524.9100,377.0000
2526.5300,361.0000
2528.1400,365.0000
2529.7600,362.0000
2531.3700,367.0000
2532.9800,394.0000
2534.6000,379.0000
2536.2100,361.0000
2537.8200,349.0000
2539.4300,354.0000
2541.0400,372.0000
2542.6500,375.0000
2544.2500,368.0000
2545.8600,365.0000
2547.4700,382.0000
2549.0700,405.0000
2550.6800,370.0000
2552.2800,339.0000
2553.8800,360.0000
2555.4800,362.0000
2557.0800,369.0000
2558.6800,358.0000
2560.2800,351.0000
2561.8800,363.0000
2563.4800,383.0000
2565.0800,384.0000
2566.6700,356.0000
2568.2700,347.0000
2569.8600,347.0000
2571.4500,347.0000
2573.0500,347.0000
2574.6400,350.0000
2576.2300,358.0000
2577.8200,377.0000
2579.4100,379.0000
2581.0000,361.0000
2582.5800,355.0000
2584.1700,372.0000
2585.7500,382.0000
2587.3400,365.0000
2588.9200,358.0000
2590.5100,358.0000
2592.0900,339.0000
2593.6700,339.0000
2595.2500,368.0000
2596.8300,374.0000
2598.4100,354.0000
2599.9900,357.0000
2601.5700,360.0000
2603.1400,343.0000
2604.7200,345.0000
2606.3000,376.0000
2607.8700,380.0000
2609.4400,364.0000
2611.0200,360.0000
2612.5900,343.0000
2614.1600,366.0000
2615.7300,381.0000
2617.3000,365.0000
2618.8700,365.0000
2620.4300,378.0000
2622.0000,371.0000
2623.5700,369.0000
2625.1300,381.0000
2626.7000,379.0000
2628.2600,372.0000
2629.8200,352.0000
2631.3900,349.0000
