wavenumber,intensity
2061.7600,616.0000
2063.6400,605.0000
2065.5100,598.0000
2067.3800,620.0000
2069.2500,608.0000
2071.1200,614.0000
2072.9900,620.0000
2074.8600,574.0000
2076.7300,579.0000
2078.5900,589.0000
2080.4600,596.0000
2082.3200,585.0000
2084.1800,578.0000
2086.0500,590.0000
2087.9100,582.0000
2089.7700,581.0000
2091.6200,581.0000
2093.4800,606.0000
2095.3400,589.0000
2097.1900,574.0000
2099.0500,583.0000
2100.9000,554.0000
2102.7500,543.0000
2104.6000,549.0000
2106.4500,560.0000
2108.3000,587.0000
2110.1500,581.0000
2112.0000,538.0000
2113.8400,545.0000
2115.6900,581.0000
2117.5300,569.0000
2119.3700,564.0000
2121.2100,556.0000
2123.0500,549.0000
2124.8900,554.0000
2126.7300,552.0000
2128.5700,567.0000
2130.4000,570.0000
2132.2400,558.0000
2134.0700,535.0000
2135.9100,531.0000
2137.7400,529.0000
2139.5700,545.0000
2141.4000,568.0000
2143.2300,555.0000
2145.0500,543.0000
2146.8800,536.0000
2148.7100,539.0000
2150.5300,526.0000
2152.3500,512.0000
2154.1800,527.0000
2156.0000,533.0000
2157.8200,525.0000
2159.6400,512.0000
2161.4600,509.0000
2163.2700,530.0000
2165.0900,522.0000
2166.9100,534.0000
2168.7200,550.0000
2170.5300,524.0000
2172.3400,518.0000
2174.1600,512.0000
2175.9700,506.0000
2177.7700,509.0000
2179.5800,502.0000
2181.3900,506.0000
2183.2000,502.0000
2185.0000,481.0000
2186.8000,495.0000
2188.6100,513.0000
2190.4100,510.0000
2192.2100,508.0000
2194.0100,527.0000
2195.8100,513.0000
2197.6100,501.0000
2199.4000,533.0000
2201.2000,586.0000
2202.9900,586.0000
2204.7900,517.0000
2206.5800,492.0000
2208.3700,494.0000
2210.1600,496.0000
2211.9500,491.0000
2213.7400,510.0000
2215.5300,511.0000
2217.3200,492.0000
2219.1000,506.0000
2220.8900,510.0000
2222.6700,514.0000
2224.4500,533.0000
2226.2300,525.0000
2228.0100,507.0000
2229.7900,502.0000
2231.5700,496.0000
2233.3500,550.0000
2235.1300,556.0000
2236.9000,488.0000
2238.6800,478.0000
2240.4500,483.0000
2242.2200,506.0000
2243.9900,514.0000
2245.7600,488.0000
2247.5300,539.0000
2249.3000,543.0000
2251.0700,492.0000
2252.8400,486.0000
2254.6000,494.0000
2256.3700,501.0000
2258.1300,493.0000
2259.8900,507.0000
2261.6600,564.0000
2263.4200,567.0000
2265.1800,498.0000
2266.9300,469.0000
2268.6900,480.0000
2270.4500,489.0000
2272.2000,487.0000
2273.9600,496.0000
2275.7100,487.0000
2277.4700,474.0000
2279.2200,477.0000
2280.9700,485.0000
2282.7200,482.0000
2284.4700,472.0000
2286.2200,468.0000
2287.9600,461.0000
2289.7100,460.0000
2291.4500,636.0000
2293.2000,651.0000
2294.9400,479.0000
2296.6800,490.0000
2298.4200,504.0000
2300.1600,485.0000
2301.9000,467.0000
2303.6400,475.0000
2305.3800,534.0000
2307.1100,526.0000
2308.8500,472.0000
2310.5800,469.0000
2312.3200,472.0000
2314.0500,482.0000
2315.7800,494.0000
2317.5100,509.0000
2319.2400,492.0000
2320.9700,462.0000
2322.7000,465.0000
2324.4200,479.0000
2326.1500,480.0000
2327.8700,482.0000
2329.6000,475.0000
2331.3200,465.0000
2333.0400,466.0000
2334.7600,467.0000
2336.4800,477.0000
2338.2000,463.0000
2339.9200,468.0000
2341.6400,478.0000
2343.3500,465.0000
2345.0700,458.0000
2346.7800,440.0000
2348.5000,458.0000
2350.2100,535.0000
2351.9200,543.0000
2353.6300,484.0000
2355.3400,499.0000
2357.0500,509.0000
2358.7600,485.0000
2360.4600,477.0000
2362.1700,464.0000
2363.8700,444.0000
2365.5800,444.0000
2367.2800,460.0000
2368.9800,455.0000
2370.6800,444.0000
2372.3800,442.0000
2374.0800,450.0000
2375.7800,450.0000
2377.4800,437.0000
2379.1700,438.0000
2380.8700,431.0000
2382.5600,436.0000
2384.2600,458.0000
2385.9500,453.0000
2387.6400,435.0000
2389.3300,429.0000
2391.0200,529.0000
2392.7100,526.0000
2394.4000,433.0000
2396.0900,434.0000
2397.7700,422.0000
2399.4600,429.0000
2401.1400,440.0000
2402.8300,448.0000
2404.5100,451.0000
2406.1900,432.0000
2407.8700,433.0000
2409.5500,440.0000
2411.2300,429.0000
2412.9100,420.0000
