wavenumber,intensity
2298.4200,732.0000
2300.1600,709.0000
2301.9000,708.0000
2303.6400,715.0000
2305.3800,822.0000
2307.1100,833.0000
2308.8500,720.0000
2310.5800,697.0000
2312.3200,700.0000
2314.0500,707.0000
2315.7800,725.0000
2317.5100,733.0000
2319.2400,723.0000
2320.9700,707.0000
2322.7000,708.0000
2324.4200,730.0000
2326.1500,712.0000
2327.8700,699.0000
2329.6000,702.0000
2331.3200,680.0000
2333.0400,673.0000
2334.7600,709.0000
2336.4800,732.0000
2338.2000,701.0000
2339.9200,708.0000
2341.6400,717.0000
2343.3500,696.0000
2345.0700,695.0000
2346.7800,674.0000
2348.5000,670.0000
2350.2100,807.0000
2351.9200,839.0000
2353.6300,710.0000
2355.3400,739.0000
2357.0500,776.0000
2358.7600,733.0000
2360.4600,724.0000
2362.1700,700.0000
2363.8700,667.0000
2365.5800,690.0000
2367.2800,701.0000
2368.9800,686.0000
2370.6800,694.0000
2372.3800,679.0000
2374.0800,676.0000
2375.7800,664.0000
2377.4800,647.0000
2379.1700,662.0000
2380.8700,660.0000
2382.5600,656.0000
2384.2600,670.0000
2385.9500,663.0000
2387.6400,639.0000
2389.3300,655.0000
2391.0200,849.0000
2392.7100,849.0000
2394.4000,659.0000
2396.0900,650.0000
2397.7700,631.0000
2399.4600,623.0000
2401.1400,661.0000
2402.8300,685.0000
2404.5100,675.0000
2406.1900,648.0000
2407.8700,639.0000
2409.5500,640.0000
2411.2300,658.0000
2412.9100,649.0000
2414.5800,637.0000
2416.2600,713.0000
2417.9400,698.0000
2419.6100,643.0000
2421.2800,640.0000
2422.9600,646.0000
2424.6300,639.0000
2426.3000,615.0000
2427.9700,638.0000
2429.6400,631.0000
2431.3000,613.0000
2432.9700,645.0000
2434.6400,672.0000
2436.3000,653.0000
2437.9700,646.0000
2439.6300,676.0000
2441.2900,650.0000
2442.9600,812.0000
2444.6200,857.0000
2446.2800,642.0000
2447.9300,628.0000
2449.5900,648.0000
2451.2500,631.0000
