wavenumber,intensity
1774.0200,1156.0000
1776.0700,1153.0000
1778.1100,1146.0000
1780.1500,1134.0000
1782.1900,1135.0000
1784.2200,1131.0000
1786.2600,1105.0000
1788.2900,1114.0000
1790.3300,1145.0000
1792.3600,1156.0000
1794.3900,1127.0000
1796.4200,1105.0000
1798.4500,1128.0000
1800.4800,1101.0000
1802.5100,1073.0000
1804.5300,1105.0000
1806.5600,1113.0000
1808.5800,1099.0000
1810.6000,1091.0000
1812.6200,1078.0000
1814.6400,1071.0000
1816.6600,1063.0000
1818.6800,1076.0000
1820.6900,1081.0000
1822.7100,1064.0000
1824.7200,1066.0000
1826.7300,1057.0000
1828.7500,1048.0000
1830.7600,1060.0000
1832.7600,1077.0000
1834.7700,1069.0000
1836.7800,1064.0000
1838.7800,1067.0000
1840.7900,1048.0000
1842.7900,1043.0000
1844.7900,1040.0000
1846.7900,1027.0000
1848.7900,1043.0000
1850.7900,1037.0000
1852.7900,1005.0000
1854.7900,992.0000
1856.7800,996.0000
1858.7700,1011.0000
1860.7700,995.0000
1862.7600,977.0000
1864.7500,1001.0000
1866.7400,1013.0000
1868.7200,981.0000
1870.7100,985.0000
1872.7000,992.0000
1874.6800,1002.0000
1876.6600,1011.0000
1878.6500,987.0000
1880.6300,977.0000
1882.6100,971.0000
1884.5900,961.0000
1886.5600,956.0000
1888.5400,971.0000
1890.5100,958.0000
1892.4900,952.0000
1894.4600,952.0000
1896.4300,962.0000
1898.4000,961.0000
1900.3700,954.0000
1902.3400,973.0000
1904.3100,971.0000
1906.2700,943.0000
1908.2400,938.0000
1910.2000,954.0000
1912.1600,959.0000
1914.1200,954.0000
1916.0800,939.0000
1918.0400,952.0000
1920.0000,952.0000
1921.9600,927.0000
1923.9100,929.0000
1925.8700,944.0000
1927.8200,927.0000
1929.7700,914.0000
1931.7200,925.0000
1933.6700,938.0000
1935.6200,925.0000
1937.5700,927.0000
1939.5200,937.0000
1941.4600,908.0000
1943.4100,900.0000
1945.3500,907.0000
1947.2900,904.0000
1949.2300,910.0000
1951.1700,918.0000
1953.1100,928.0000
1955.0500,923.0000
1956.9800,898.0000
1958.9200,890.0000
1960.8500,888.0000
1962.7900,908.0000
1964.7200,991.0000
1966.6500,958.0000
1968.5800,865.0000
1970.5100,870.0000
1972.4300,887.0000
1974.3600,905.0000
1976.2800,886.0000
1978.2100,873.0000
1980.1300,883.0000
1982.0500,875.0000
1983.9700,865.0000
1985.8900,845.0000
1987.8100,862.0000
1989.7300,869.0000
1991.6400,846.0000
1993.5600,847.0000
1995.4700,842.0000
1997.3900,838.0000
1999.3000,835.0000
2001.2100,825.0000
2003.1200,815.0000
2005.0200,806.0000
2006.9300,821.0000
2008.8400,835.0000
2010.7400,842.0000
2012.6500,866.0000
2014.5500,839.0000
2016.4500,795.0000
2018.3500,807.0000
2020.2500,811.0000
2022.1500,833.0000
2024.0500,836.0000
2025.9400,797.0000
2027.8400,789.0000
2029.7300,805.0000
2031.6300,816.0000
2033.5200,808.0000
2035.4100,793.0000
2037.3000,787.0000
2039.1900,785.0000
2041.0700,790.0000
2042.9600,804.0000
2044.8400,797.0000
2046.7300,780.0000
2048.6100,785.0000
2050.4900,790.0000
2052.3800,782.0000
2054.2500,767.0000
2056.1300,773.0000
2058.0100,777.0000
2059.8900,780.0000
2061.7600,780.0000
2063.6400,758.0000
2065.5100,764.0000
2067.3800,792.0000
2069.2500,778.0000
2071.1200,787.0000
2072.9900,794.0000
2074.8600,753.0000
2076.7300,746.0000
2078.5900,759.0000
2080.4600,757.0000
2082.3200,738.0000
2084.1800,732.0000
2086.0500,740.0000
2087.9100,731.0000
2089.7700,727.0000
2091.6200,735.0000
2093.4800,753.0000
2095.3400,731.0000
2097.1900,720.0000
2099.0500,744.0000
2100.9000,725.0000
2102.7500,696.0000
2104.6000,703.0000
2106.4500,715.0000
2108.3000,719.0000
2110.1500,712.0000
2112.0000,689.0000
2113.8400,694.0000
2115.6900,724.0000
2117.5300,727.0000
2119.3700,713.0000
2121.2100,700.0000
2123.0500,679.0000
2124.8900,680.0000
2126.7300,696.0000
2128.5700,713.0000
2130.4000,720.0000
2132.2400,702.0000
2134.0700,671.0000
2135.9100,665.0000
2137.7400,654.0000
2139.5700,675.0000
2141.4000,693.0000
2143.2300,670.0000
2145.0500,661.0000
2146.8800,677.0000
2148.7100,687.0000
2150.5300,657.0000
