wavenumber,intensity
2494.0000,4.3107
2496.0000,-0.8559
2498.0000,51.7245
2500.0000,89.0660
2502.0000,81.2004
2504.0000,60.5782
2506.0000,36.1035
2508.0000,22.0955
2510.0000,67.9401
2512.0000,126.1062
2514.0000,55.0741
2516.0000,101.2939
2518.0000,125.4260
2520.0000,35.8655
2522.0000,109.0025
2524.0000,158.3011
2526.0000,142.0378
2528.0000,135.0022
2530.0000,151.7843
2532.0000,129.0167
2534.0000,130.0304
2536.0000,124.2656
2538.0000,53.0196
2540.0000,132.3329
2542.0000,190.8315
2544.0000,146.0986
2546.0000,129.4607
2548.0000,179.9439
2550.0000,126.0011
2552.0000,106.3334
2554.0000,220.8347
2556.0000,122.3537
2558.0000,66.9103
2560.0000,115.5415
2562.0000,135.1102
2564.0000,131.6859
2566.0000,233.8654
2568.0000,207.5887
2570.0000,54.1319
2572.0000,151.0615
2574.0000,213.5613
2576.0000,184.0065
2578.0000,187.5463
2580.0000,247.0557
2582.0000,172.4889
2584.0000,128.8046
2586.0000,164.0666
2588.0000,144.0573
2590.0000,134.2476
2592.0000,175.5018
2594.0000,192.9292
2596.0000,134.4152
2598.0000,114.6596
2600.0000,119.7933
2602.0000,161.6702
2604.0000,219.4320
2606.0000,177.5053
2608.0000,89.9285
2610.0000,124.8085
2612.0000,222.9522
2614.0000,145.3647
2616.0000,235.6869
2618.0000,330.6760
2620.0000,242.4979
2622.0000,152.2663
2624.0000,188.3418
2626.0000,245.3079
2628.0000,267.2101
2630.0000,299.0012
2632.0000,273.3060
2634.0000,215.0688
2636.0000,200.3797
2638.0000,235.6330
2640.0000,215.4219
2642.0000,242.6540
2644.0000,265.2184
2646.0000,177.4524
2648.0000,99.7525
2650.0000,191.9139
2652.0000,271.4638
2654.0000,233.7100
2656.0000,298.1168
2658.0000,255.8045
2660.0000,241.3668
2662.0000,345.2743
2664.0000,358.0177
2666.0000,324.3800
2668.0000,347.2060
2670.0000,351.3895
2672.0000,234.9846
2674.0000,273.0117
2676.0000,369.4930
2678.0000,300.8787
2680.0000,118.4090
2682.0000,203.9506
2684.0000,138.0418
2686.0000,-8.6037
2688.0000,72.0396
2690.0000,58.7022
2692.0000,154.3726
2694.0000,163.1594
2696.0000,1.5545
2698.0000,151.4995
2700.0000,173.2338
2702.0000,129.5934
2704.0000,189.3103
2706.0000,143.9423
2708.0000,92.1618
2710.0000,145.3202
2712.0000,220.2550
2714.0000,183.6631
2716.0000,234.8529
2718.0000,202.8096
2720.0000,90.4368
2722.0000,136.9199
2724.0000,253.4475
2726.0000,238.5688
2728.0000,176.7027
2730.0000,184.7128
2732.0000,38.6031
2734.0000,101.1180
2736.0000,251.6514
2738.0000,219.2629
2740.0000,248.8092
2742.0000,191.3902
2744.0000,54.0281
2746.0000,46.9395
2748.0000,232.5433
2750.0000,130.9569
2752.0000,82.2088
2754.0000,211.4428
2756.0000,77.0102
2758.0000,167.3700
2760.0000,203.6577
2762.0000,121.3143
2764.0000,228.1241
2766.0000,93.8108
2768.0000,13.5634
2770.0000,115.8537
2772.0000,145.2199
2774.0000,66.7584
2776.0000,4.8868
2778.0000,1.5373
2780.0000,0.7089
2782.0000,-14.1373
2784.0000,65.1446
2786.0000,94.0899
2788.0000,30.7443
2790.0000,130.2326
2792.0000,77.4312
2794.0000,101.8941
2796.0000,276.7790
2798.0000,174.8862
2800.0000,121.4215
2802.0000,117.4345
2804.0000,55.6723
2806.0000,32.3882
2808.0000,186.9968
2810.0000,170.7994
2812.0000,-27.4762
2814.0000,-19.0019
2816.0000,198.9460
2818.0000,319.8774
2820.0000,294.2620
2822.0000,275.4504
2824.0000,230.9979
2826.0000,137.3051
2828.0000,155.3164
2830.0000,327.0953
2832.0000,360.1155
2834.0000,271.3583
2836.0000,256.5204
2838.0000,352.2572
2840.0000,380.9575
2842.0000,455.6386
2844.0000,544.5373
2846.0000,500.7255
2848.0000,332.3726
2850.0000,418.6461
2852.0000,631.2044
2854.0000,664.7743
2856.0000,496.3929
2858.0000,471.4498
2860.0000,446.2041
2862.0000,548.4670
2864.0000,858.4629
2866.0000,686.6216
2868.0000,547.3692
2870.0000,655.0848
2872.0000,746.2408
2874.0000,788.4249
2876.0000,945.2022
2878.0000,952.1309
